Datetime,Y,O,return_y,return_0,diff
2014/05/23-10:00,6976,7126,-0.000286615,-0.001121391,0.000834775
2014/05/23-10:05,6984,7126,0.001146789,0,0.001146789
2014/05/23-10:10,6986,7130,0.000286369,0.000561325,-0.000274956
2014/05/23-10:15,6986,7130,0,0,0
2014/05/23-10:35,6980,7128,-0.000858861,-0.000280505,-0.000578356
2014/05/23-10:40,6984,7128,0.000573066,0,0.000573066
2014/05/23-10:45,6980,7130,-0.000572738,0.000280584,-0.000853321
2014/05/23-10:50,6982,7130,0.000286533,0,0.000286533
2014/05/23-10:55,6980,7134,-0.000286451,0.00056101,-0.000847461
2014/05/23-11:00,6978,7130,-0.000286533,-0.000560695,0.000274162
2014/05/23-11:05,6974,7130,-0.00057323,0,-0.00057323
2014/05/23-11:10,6978,7140,0.000573559,0.001402525,-0.000828966
2014/05/23-11:15,6976,7130,-0.000286615,-0.00140056,0.001113945
2014/05/23-11:20,6972,7126,-0.000573394,-0.00056101,-1.24E-05
2014/05/23-11:25,6970,7126,-0.000286862,0,-0.000286862
2014/05/23-11:30,6970,7124,0,-0.000280662,0.000280662
2014/05/23-13:35,6964,7118,-0.000860832,-0.000842223,-1.86E-05
2014/05/23-13:40,6964,7118,0,0,0
2014/05/23-13:45,6960,7116,-0.000574383,-0.000280978,-0.000293405
2014/05/23-13:50,6966,7118,0.000862069,0.000281057,0.000581012
2014/05/23-13:55,6966,7118,0,0,0
2014/05/23-14:00,6966,7118,0,0,0
2014/05/23-14:05,6966,7118,0,0,0
2014/05/23-14:10,6964,7118,-0.000287109,0,-0.000287109
2014/05/23-14:15,6964,7116,0,-0.000280978,0.000280978
2014/05/23-14:20,6968,7120,0.000574383,0.000562114,1.23E-05
2014/05/23-14:25,6968,7120,0,0,0
2014/05/23-14:30,6968,7120,0,0,0
2014/05/23-14:35,6980,7124,0.001722158,0.000561798,0.001160361
2014/05/23-14:40,6976,7130,-0.000573066,0.000842223,-0.001415289
2014/05/23-14:45,6976,7130,0,0,0
2014/05/23-14:50,6974,7126,-0.000286697,-0.00056101,0.000274313
2014/05/23-14:55,6974,7128,0,0.000280662,-0.000280662
2014/05/23-15:00,6978,7112,0.000573559,-0.002244669,0.002818228
2014/05/26-09:05,6944,7098,-0.004872456,-0.001968504,-0.002903952
2014/05/26-09:10,6950,7104,0.000864055,0.000845309,1.87E-05
2014/05/26-09:15,6950,7106,0,0.000281532,-0.000281532
2014/05/26-09:20,6946,7100,-0.00057554,-0.000844357,0.000268817
2014/05/26-09:25,6946,7106,0,0.00084507,-0.00084507
2014/05/26-09:30,6948,7106,0.000287936,0,0.000287936
2014/05/26-09:35,6948,7104,0,-0.000281452,0.000281452
2014/05/26-09:40,6946,7102,-0.000287853,-0.000281532,-6.32E-06
2014/05/26-09:45,6950,7104,0.000575871,0.000281611,0.00029426
2014/05/26-09:50,6952,7100,0.00028777,-0.000563063,0.000850833
2014/05/26-09:55,6956,7104,0.000575374,0.00056338,1.20E-05
2014/05/26-10:00,6962,7100,0.000862565,-0.000563063,0.001425628
2014/05/26-10:05,6960,7104,-0.000287274,0.00056338,-0.000850654
2014/05/26-10:10,6960,7104,0,0,0
2014/05/26-10:15,6962,7104,0.000287356,0,0.000287356
2014/05/26-10:35,6958,7104,-0.000574548,0,-0.000574548
2014/05/26-10:40,6962,7104,0.000574878,0,0.000574878
2014/05/26-10:45,6946,7100,-0.00229819,-0.000563063,-0.001735127
2014/05/26-10:50,6942,7096,-0.000575871,-0.00056338,-1.25E-05
2014/05/26-10:55,6948,7090,0.000864304,-0.000845547,0.001709851
2014/05/26-11:00,6950,7096,0.000287853,0.000846262,-0.00055841
2014/05/26-11:05,6950,7098,0,0.000281849,-0.000281849
2014/05/26-11:10,6946,7094,-0.00057554,-0.000563539,-1.20E-05
2014/05/26-11:15,6946,7092,0,-0.000281928,0.000281928
2014/05/26-11:20,6948,7090,0.000287936,-0.000282008,0.000569943
2014/05/26-11:25,6948,7090,0,0,0
2014/05/26-11:30,6940,7088,-0.00115141,-0.000282087,-0.000869323
2014/05/26-13:35,6944,7090,0.000576369,0.000282167,0.000294202
2014/05/26-13:40,6938,7088,-0.000864055,-0.000282087,-0.000581968
2014/05/26-13:45,6946,7094,0.00115307,0.000846501,0.000306569
2014/05/26-13:50,6944,7094,-0.000287936,0,-0.000287936
2014/05/26-13:55,6942,7092,-0.000288018,-0.000281928,-6.09E-06
2014/05/26-14:00,6932,7090,-0.001440507,-0.000282008,-0.001158499
2014/05/26-14:05,6938,7094,0.000865551,0.000564175,0.000301376
2014/05/26-14:10,6940,7092,0.000288268,-0.000281928,0.000570196
2014/05/26-14:15,6944,7092,0.000576369,0,0.000576369
2014/05/26-14:20,6944,7094,0,0.000282008,-0.000282008
2014/05/26-14:25,6944,7090,0,-0.000563857,0.000563857
2014/05/26-14:30,6938,7092,-0.000864055,0.000282087,-0.001146143
2014/05/26-14:35,6938,7094,0,0.000282008,-0.000282008
2014/05/26-14:40,6936,7092,-0.000288268,-0.000281928,-6.34E-06
2014/05/26-14:45,6936,7092,0,0,0
2014/05/26-14:50,6938,7092,0.000288351,0,0.000288351
2014/05/26-14:55,6944,7094,0.000864803,0.000282008,0.000582795
2014/05/26-15:00,6944,7090,0,-0.000563857,0.000563857
2014/05/27-09:05,6930,7094,-0.002016129,0.000564175,-0.002580304
2014/05/27-09:10,6932,7100,0.0002886,0.000845785,-0.000557185
2014/05/27-09:15,6930,7110,-0.000288517,0.001408451,-0.001696968
2014/05/27-09:20,6930,7118,0,0.001125176,-0.001125176
2014/05/27-09:25,6926,7112,-0.000577201,-0.000842933,0.000265733
2014/05/27-09:30,6928,7118,0.000288767,0.000843645,-0.000554878
2014/05/27-09:35,6926,7116,-0.000288684,-0.000280978,-7.71E-06
2014/05/27-09:40,6922,7104,-0.000577534,-0.001686341,0.001108807
2014/05/27-09:45,6924,7096,0.000288934,-0.001126126,0.00141506
2014/05/27-09:50,6938,7122,0.002021953,0.003664036,-0.001642083
2014/05/27-09:55,6966,7142,0.004035745,0.0028082,0.001227545
2014/05/27-10:00,6968,7158,0.000287109,0.002240269,-0.00195316
2014/05/27-10:05,6954,7148,-0.002009185,-0.001397038,-0.000612147
2014/05/27-10:10,6960,7146,0.000862813,-0.000279799,0.001142611
2014/05/27-10:15,6954,7146,-0.000862069,0,-0.000862069
2014/05/27-10:35,6952,7142,-0.000287604,-0.000559754,0.000272149
2014/05/27-10:40,6948,7134,-0.000575374,-0.001120134,0.00054476
2014/05/27-10:45,6940,7132,-0.00115141,-0.000280348,-0.000871063
2014/05/27-10:50,6932,7130,-0.001152738,-0.000280426,-0.000872312
2014/05/27-10:55,6938,7124,0.000865551,-0.000841515,0.001707066
2014/05/27-11:00,6936,7110,-0.000288268,-0.001965188,0.001676921
2014/05/27-11:05,6936,7112,0,0.000281294,-0.000281294
2014/05/27-11:10,6940,7114,0.000576701,0.000281215,0.000295486
2014/05/27-11:15,6938,7116,-0.000288184,0.000281136,-0.00056932
2014/05/27-11:20,6940,7114,0.000288268,-0.000281057,0.000569324
2014/05/27-11:25,6938,7114,-0.000288184,0,-0.000288184
2014/05/27-11:30,6942,7116,0.000576535,0.000281136,0.000295399
2014/05/27-13:35,6930,7114,-0.001728608,-0.000281057,-0.001447552
2014/05/27-13:40,6936,7112,0.000865801,-0.000281136,0.001146937
2014/05/27-13:45,6932,7114,-0.000576701,0.000281215,-0.000857916
2014/05/27-13:50,6930,7114,-0.000288517,0,-0.000288517
2014/05/27-13:55,6926,7114,-0.000577201,0,-0.000577201
2014/05/27-14:00,6924,7112,-0.000288767,-0.000281136,-7.63E-06
2014/05/27-14:05,6924,7114,0,0.000281215,-0.000281215
2014/05/27-14:10,6920,7114,-0.000577701,0,-0.000577701
2014/05/27-14:15,6924,7114,0.000578035,0,0.000578035
2014/05/27-14:20,6930,7114,0.000866551,0,0.000866551
2014/05/27-14:25,6930,7116,0,0.000281136,-0.000281136
2014/05/27-14:30,6934,7116,0.000577201,0,0.000577201
2014/05/27-14:35,6930,7116,-0.000576868,0,-0.000576868
2014/05/27-14:40,6928,7118,-0.0002886,0.000281057,-0.000569657
2014/05/27-14:45,6928,7118,0,0,0
2014/05/27-14:50,6924,7116,-0.000577367,-0.000280978,-0.000296389
2014/05/27-14:55,6930,7116,0.000866551,0,0.000866551
2014/05/27-15:00,6924,7108,-0.000865801,-0.001124227,0.000258426
2014/05/28-09:05,6904,7090,-0.002888504,-0.002532358,-0.000356146
2014/05/28-09:10,6898,7090,-0.000869061,0,-0.000869061
2014/05/28-09:15,6898,7094,0,0.000564175,-0.000564175
2014/05/28-09:20,6892,7090,-0.000869817,-0.000563857,-0.000305961
2014/05/28-09:25,6896,7094,0.000580383,0.000564175,1.62E-05
2014/05/28-09:30,6894,7088,-0.000290023,-0.000845785,0.000555762
2014/05/28-09:35,6894,7086,0,-0.000282167,0.000282167
2014/05/28-09:40,6904,7092,0.001450537,0.00084674,0.000603797
2014/05/28-09:45,6904,7092,0,0,0
2014/05/28-09:50,6906,7092,0.000289687,0,0.000289687
2014/05/28-09:55,6900,7090,-0.00086881,-0.000282008,-0.000586802
2014/05/28-10:00,6902,7088,0.000289855,-0.000282087,0.000571943
2014/05/28-10:05,6904,7086,0.000289771,-0.000282167,0.000571938
2014/05/28-10:10,6904,7088,0,0.000282247,-0.000282247
2014/05/28-10:15,6908,7090,0.000579374,0.000282167,0.000297207
2014/05/28-10:35,6910,7090,0.000289519,0,0.000289519
2014/05/28-10:40,6910,7090,0,0,0
2014/05/28-10:45,6912,7092,0.000289436,0.000282087,7.35E-06
2014/05/28-10:50,6910,7092,-0.000289352,0,-0.000289352
2014/05/28-10:55,6912,7088,0.000289436,-0.000564016,0.000853451
2014/05/28-11:00,6908,7088,-0.000578704,0,-0.000578704
2014/05/28-11:05,6906,7090,-0.000289519,0.000282167,-0.000571686
2014/05/28-11:10,6904,7092,-0.000289603,0.000282087,-0.000571691
2014/05/28-11:15,6902,7090,-0.000289687,-0.000282008,-7.68E-06
2014/05/28-11:20,6898,7088,-0.000579542,-0.000282087,-0.000297455
2014/05/28-11:25,6900,7084,0.000289939,-0.000564334,0.000854273
2014/05/28-11:30,6902,7074,0.000289855,-0.001411632,0.001701487
2014/05/28-13:35,6904,7074,0.000289771,0,0.000289771
2014/05/28-13:40,6906,7074,0.000289687,0,0.000289687
2014/05/28-13:45,6904,7070,-0.000289603,-0.000565451,0.000275848
2014/05/28-13:50,6904,7072,0,0.000282885,-0.000282885
2014/05/28-13:55,6906,7076,0.000289687,0.000565611,-0.000275924
2014/05/28-14:00,6920,7088,0.002027223,0.001695873,0.000331349
2014/05/28-14:05,6922,7090,0.000289017,0.000282167,6.85E-06
2014/05/28-14:10,6924,7090,0.000288934,0,0.000288934
2014/05/28-14:15,6924,7086,0,-0.000564175,0.000564175
2014/05/28-14:20,6932,7094,0.001155402,0.001128987,2.64E-05
2014/05/28-14:25,6934,7090,0.000288517,-0.000563857,0.000852374
2014/05/28-14:30,6936,7084,0.000288434,-0.000846262,0.001134696
2014/05/28-14:35,6962,7106,0.003748558,0.00310559,0.000642968
2014/05/28-14:40,6956,7104,-0.000861821,-0.000281452,-0.000580369
2014/05/28-14:45,6962,7114,0.000862565,0.001407658,-0.000545093
2014/05/28-14:50,6962,7110,0,-0.000562272,0.000562272
2014/05/28-14:55,6968,7118,0.000861821,0.001125176,-0.000263354
2014/05/28-15:00,6960,7118,-0.001148106,0,-0.001148106
2014/05/29-09:05,6946,7098,-0.002011494,-0.002809778,0.000798284
2014/05/29-09:10,6946,7100,0,0.00028177,-0.00028177
2014/05/29-09:15,6944,7098,-0.000287936,-0.00028169,-6.25E-06
2014/05/29-09:20,6942,7102,-0.000288018,0.000563539,-0.000851557
2014/05/29-09:25,6936,7096,-0.000864304,-0.000844832,-1.95E-05
2014/05/29-09:30,6936,7094,0,-0.000281849,0.000281849
2014/05/29-09:35,6936,7094,0,0,0
2014/05/29-09:40,6936,7088,0,-0.000845785,0.000845785
2014/05/29-09:45,6938,7090,0.000288351,0.000282167,6.18E-06
2014/05/29-09:50,6938,7090,0,0,0
2014/05/29-09:55,6936,7090,-0.000288268,0,-0.000288268
2014/05/29-10:00,6942,7098,0.000865052,0.00112835,-0.000263298
2014/05/29-10:05,6944,7094,0.000288101,-0.000563539,0.00085164
2014/05/29-10:10,6940,7094,-0.000576037,0,-0.000576037
2014/05/29-10:15,6942,7096,0.000288184,0.000281928,6.26E-06
2014/05/29-10:35,6938,7094,-0.000576203,-0.000281849,-0.000294354
2014/05/29-10:40,6940,7092,0.000288268,-0.000281928,0.000570196
2014/05/29-10:45,6942,7090,0.000288184,-0.000282008,0.000570192
2014/05/29-10:50,6940,7090,-0.000288101,0,-0.000288101
2014/05/29-10:55,6936,7090,-0.000576369,0,-0.000576369
2014/05/29-11:00,6940,7094,0.000576701,0.000564175,1.25E-05
2014/05/29-11:05,6942,7094,0.000288184,0,0.000288184
2014/05/29-11:10,6946,7094,0.000576203,0,0.000576203
2014/05/29-11:15,6948,7102,0.000287936,0.001127714,-0.000839778
2014/05/29-11:20,6942,7098,-0.000863558,-0.000563222,-0.000300336
2014/05/29-11:25,6954,7102,0.001728608,0.000563539,0.001165069
2014/05/29-11:30,6954,7102,0,0,0
2014/05/29-13:35,6938,7090,-0.002300834,-0.001689665,-0.000611169
2014/05/29-13:40,6932,7084,-0.000864803,-0.000846262,-1.85E-05
2014/05/29-13:45,6936,7088,0.000577034,0.000564653,1.24E-05
2014/05/29-13:50,6936,7084,0,-0.000564334,0.000564334
2014/05/29-13:55,6938,7084,0.000288351,0,0.000288351
2014/05/29-14:00,6936,7084,-0.000288268,0,-0.000288268
2014/05/29-14:05,6934,7080,-0.000288351,-0.000564653,0.000276302
2014/05/29-14:10,6934,7080,0,0,0
2014/05/29-14:15,6936,7082,0.000288434,0.000282486,5.95E-06
2014/05/29-14:20,6932,7082,-0.000576701,0,-0.000576701
2014/05/29-14:25,6938,7080,0.000865551,-0.000282406,0.001147957
2014/05/29-14:30,6936,7084,-0.000288268,0.000564972,-0.000853239
2014/05/29-14:35,6938,7086,0.000288351,0.000282326,6.02E-06
2014/05/29-14:40,6938,7084,0,-0.000282247,0.000282247
2014/05/29-14:45,6938,7086,0,0.000282326,-0.000282326
2014/05/29-14:50,6938,7086,0,0,0
2014/05/29-14:55,6934,7088,-0.000576535,0.000282247,-0.000858782
2014/05/29-15:00,6936,7090,0.000288434,0.000282167,6.27E-06
2014/05/30-09:05,6908,7074,-0.004036909,-0.0022567,-0.001780209
2014/05/30-09:10,6908,7072,0,-0.000282725,0.000282725
2014/05/30-09:15,6914,7080,0.000868558,0.001131222,-0.000262664
2014/05/30-09:20,6910,7076,-0.000578536,-0.000564972,-1.36E-05
2014/05/30-09:25,6904,7078,-0.000868307,0.000282646,-0.001150952
2014/05/30-09:30,6904,7078,0,0,0
2014/05/30-09:35,6906,7078,0.000289687,0,0.000289687
2014/05/30-09:40,6916,7082,0.001448016,0.000565131,0.000882885
2014/05/30-09:45,6912,7078,-0.000578369,-0.000564812,-1.36E-05
2014/05/30-09:50,6910,7076,-0.000289352,-0.000282566,-6.79E-06
2014/05/30-09:55,6908,7074,-0.000289436,-0.000282646,-6.79E-06
2014/05/30-10:00,6906,7076,-0.000289519,0.000282725,-0.000572245
2014/05/30-10:05,6908,7074,0.000289603,-0.000282646,0.000572249
2014/05/30-10:10,6906,7074,-0.000289519,0,-0.000289519
2014/05/30-10:15,6904,7072,-0.000289603,-0.000282725,-6.88E-06
2014/05/30-10:35,6900,7072,-0.000579374,0,-0.000579374
2014/05/30-10:40,6902,7074,0.000289855,0.000282805,7.05E-06
2014/05/30-10:45,6892,7070,-0.001448855,-0.000565451,-0.000883404
2014/05/30-10:50,6888,7070,-0.000580383,0,-0.000580383
2014/05/30-10:55,6894,7076,0.00087108,0.000848656,2.24E-05
2014/05/30-11:00,6894,7074,0,-0.000282646,0.000282646
2014/05/30-11:05,6894,7072,0,-0.000282725,0.000282725
2014/05/30-11:10,6892,7072,-0.000290107,0,-0.000290107
2014/05/30-11:15,6906,7082,0.002031341,0.001414027,0.000617314
2014/05/30-11:20,6902,7082,-0.000579206,0,-0.000579206
2014/05/30-11:25,6902,7086,0,0.000564812,-0.000564812
2014/05/30-11:30,6900,7082,-0.000289771,-0.000564493,0.000274722
2014/05/30-13:35,6900,7082,0,0,0
2014/05/30-13:40,6894,7078,-0.000869565,-0.000564812,-0.000304753
2014/05/30-13:45,6892,7074,-0.000290107,-0.000565131,0.000275024
2014/05/30-13:50,6890,7072,-0.000290192,-0.000282725,-7.47E-06
2014/05/30-13:55,6890,7066,0,-0.000848416,0.000848416
2014/05/30-14:00,6886,7068,-0.000580552,0.000283046,-0.000863597
2014/05/30-14:05,6890,7068,0.000580889,0,0.000580889
2014/05/30-14:10,6900,7078,0.001451379,0.001414827,3.66E-05
2014/05/30-14:15,6898,7076,-0.000289855,-0.000282566,-7.29E-06
2014/05/30-14:20,6890,7074,-0.001159756,-0.000282646,-0.000877111
2014/05/30-14:25,6894,7074,0.000580552,0,0.000580552
2014/05/30-14:30,6892,7072,-0.000290107,-0.000282725,-7.38E-06
2014/05/30-14:35,6894,7074,0.000290192,0.000282805,7.39E-06
2014/05/30-14:40,6892,7068,-0.000290107,-0.000848176,0.000558069
2014/05/30-14:45,6892,7066,0,-0.000282965,0.000282965
2014/05/30-14:50,6890,7068,-0.000290192,0.000283046,-0.000573237
2014/05/30-14:55,6892,7066,0.000290276,-0.000282965,0.000573241
2014/05/30-15:00,6888,7070,-0.000580383,0.000566091,-0.001146474
2014/06/03-09:05,6812,7016,-0.011033682,-0.007637907,-0.003395775
2014/06/03-09:10,6818,7028,0.000880799,0.001710376,-0.000829578
2014/06/03-09:15,6804,7018,-0.002053388,-0.00142288,-0.000630508
2014/06/03-09:20,6806,7016,0.000293945,-0.000284981,0.000578926
2014/06/03-09:25,6794,7014,-0.00176315,-0.000285063,-0.001478087
2014/06/03-09:30,6800,7014,0.000883132,0,0.000883132
2014/06/03-09:35,6800,7022,0,0.001140576,-0.001140576
2014/06/03-09:40,6804,7022,0.000588235,0,0.000588235
2014/06/03-09:45,6804,7022,0,0,0
2014/06/03-09:50,6804,7020,0,-0.000284819,0.000284819
2014/06/03-09:55,6802,7022,-0.000293945,0.0002849,-0.000578845
2014/06/03-10:00,6804,7024,0.000294031,0.000284819,9.21E-06
2014/06/03-10:05,6802,7014,-0.000293945,-0.00142369,0.001129745
2014/06/03-10:10,6804,7016,0.000294031,0.000285144,8.89E-06
2014/06/03-10:15,6806,7020,0.000293945,0.000570125,-0.000276181
2014/06/03-10:35,6806,7016,0,-0.000569801,0.000569801
2014/06/03-10:40,6808,7024,0.000293858,0.001140251,-0.000846392
2014/06/03-10:45,6808,7020,0,-0.000569476,0.000569476
2014/06/03-10:50,6808,7022,0,0.0002849,-0.0002849
2014/06/03-10:55,6816,7022,0.001175088,0,0.001175088
2014/06/03-11:00,6814,7040,-0.000293427,0.002563372,-0.002856799
2014/06/03-11:05,6816,7036,0.000293513,-0.000568182,0.000861695
2014/06/03-11:10,6814,7036,-0.000293427,0,-0.000293427
2014/06/03-11:15,6814,7032,0,-0.000568505,0.000568505
2014/06/03-11:20,6814,7030,0,-0.000284414,0.000284414
2014/06/03-11:25,6812,7032,-0.000293513,0.000284495,-0.000578008
2014/06/03-11:30,6812,7032,0,0,0
2014/06/03-13:35,6814,7026,0.0002936,-0.000853242,0.001146842
2014/06/03-13:40,6816,7026,0.000293513,0,0.000293513
2014/06/03-13:45,6818,7030,0.000293427,0.000569314,-0.000275887
2014/06/03-13:50,6818,7028,0,-0.000284495,0.000284495
2014/06/03-13:55,6838,7038,0.002933412,0.00142288,0.001510532
2014/06/03-14:00,6820,7028,-0.002632349,-0.001420858,-0.00121149
2014/06/03-14:05,6820,7028,0,0,0
2014/06/03-14:10,6822,7030,0.000293255,0.000284576,8.68E-06
2014/06/03-14:15,6826,7032,0.000586338,0.000284495,0.000301843
2014/06/03-14:20,6824,7038,-0.000292997,0.000853242,-0.00114624
2014/06/03-14:25,6822,7036,-0.000293083,-0.000284172,-8.91E-06
2014/06/03-14:30,6816,7028,-0.000879507,-0.00113701,0.000257502
2014/06/03-14:35,6810,7028,-0.000880282,0,-0.000880282
2014/06/03-14:40,6814,7030,0.000587372,0.000284576,0.000302796
2014/06/03-14:45,6812,7024,-0.000293513,-0.000853485,0.000559972
2014/06/03-14:50,6816,7028,0.000587199,0.000569476,1.77E-05
2014/06/03-14:55,6814,7024,-0.000293427,-0.000569152,0.000275725
2014/06/03-15:00,6828,7026,0.002054593,0.000284738,0.001769855
2014/06/04-09:05,6838,7020,0.001464558,-0.000853971,0.002318529
2014/06/04-09:10,6854,7036,0.002339865,0.002279202,6.07E-05
2014/06/04-09:15,6856,7026,0.0002918,-0.001421262,0.001713062
2014/06/04-09:20,6852,7008,-0.000583431,-0.002561913,0.001978482
2014/06/04-09:25,6858,7022,0.000875657,0.001997717,-0.00112206
2014/06/04-09:30,6852,7016,-0.000874891,-0.000854457,-2.04E-05
2014/06/04-09:35,6852,7018,0,0.000285063,-0.000285063
2014/06/04-09:40,6854,7020,0.000291886,0.000284981,6.90E-06
2014/06/04-09:45,6852,7016,-0.0002918,-0.000569801,0.000278
2014/06/04-09:50,6856,7020,0.000583771,0.000570125,1.36E-05
2014/06/04-09:55,6854,7018,-0.000291715,-0.0002849,-6.82E-06
2014/06/04-10:00,6862,7022,0.001167202,0.000569963,0.000597239
2014/06/04-10:05,6860,7020,-0.00029146,-0.000284819,-6.64E-06
2014/06/04-10:10,6856,7020,-0.00058309,0,-0.00058309
2014/06/04-10:15,6856,7014,0,-0.000854701,0.000854701
2014/06/04-10:35,6856,7018,0,0.000570288,-0.000570288
2014/06/04-10:40,6856,7018,0,0,0
2014/06/04-10:45,6850,7014,-0.000875146,-0.000569963,-0.000305183
2014/06/04-10:50,6850,7014,0,0,0
2014/06/04-10:55,6850,7014,0,0,0
2014/06/04-11:00,6846,7000,-0.000583942,-0.001996008,0.001412066
2014/06/04-11:05,6846,6996,0,-0.000571429,0.000571429
2014/06/04-11:10,6842,7000,-0.000584283,0.000571755,-0.001156038
2014/06/04-11:15,6836,6988,-0.000876937,-0.001714286,0.000837349
2014/06/04-11:20,6836,6986,0,-0.000286205,0.000286205
2014/06/04-11:25,6846,6994,0.001462844,0.001145147,0.000317696
2014/06/04-11:30,6842,6990,-0.000584283,-0.000571919,-1.24E-05
2014/06/04-13:35,6838,6976,-0.000584624,-0.002002861,0.001418237
2014/06/04-13:40,6842,6980,0.000584966,0.000573394,1.16E-05
2014/06/04-13:45,6842,6978,0,-0.000286533,0.000286533
2014/06/04-13:50,6848,6984,0.000876937,0.000859845,1.71E-05
2014/06/04-13:55,6848,6988,0,0.000572738,-0.000572738
2014/06/04-14:00,6846,6984,-0.000292056,-0.00057241,0.000280354
2014/06/04-14:05,6844,6988,-0.000292141,0.000572738,-0.000864879
2014/06/04-14:10,6844,6988,0,0,0
2014/06/04-14:15,6844,6988,0,0,0
2014/06/04-14:20,6848,6996,0.000584454,0.00114482,-0.000560366
2014/06/04-14:25,6848,7000,0,0.000571755,-0.000571755
2014/06/04-14:30,6848,6998,0,-0.000285714,0.000285714
2014/06/04-14:35,6846,6996,-0.000292056,-0.000285796,-6.26E-06
2014/06/04-14:40,6844,6990,-0.000292141,-0.000857633,0.000565492
2014/06/04-14:45,6842,6990,-0.000292227,0,-0.000292227
2014/06/04-14:50,6842,6990,0,0,0
2014/06/04-14:55,6842,6988,0,-0.000286123,0.000286123
2014/06/04-15:00,6842,6978,0,-0.001431025,0.001431025
2014/06/05-09:05,6902,7018,0.008769366,0.005732302,0.003037064
2014/06/05-09:10,6898,7014,-0.000579542,-0.000569963,-9.58E-06
2014/06/05-09:15,6908,7016,0.001449696,0.000285144,0.001164552
2014/06/05-09:20,6914,7020,0.000868558,0.000570125,0.000298433
2014/06/05-09:25,6916,7020,0.000289268,0,0.000289268
2014/06/05-09:30,6918,7018,0.000289184,-0.0002849,0.000574085
2014/06/05-09:35,6916,7018,-0.000289101,0,-0.000289101
2014/06/05-09:40,6924,7020,0.001156738,0.000284981,0.000871757
2014/06/05-09:45,6924,7026,0,0.000854701,-0.000854701
2014/06/05-09:50,6924,7026,0,0,0
2014/06/05-09:55,6922,7024,-0.00028885,-0.000284657,-4.19E-06
2014/06/05-10:00,6924,7024,0.000288934,0,0.000288934
2014/06/05-10:05,6924,7024,0,0,0
2014/06/05-10:10,6922,7022,-0.00028885,-0.000284738,-4.11E-06
2014/06/05-10:15,6922,7016,0,-0.000854457,0.000854457
2014/06/05-10:35,6916,7016,-0.000866802,0,-0.000866802
2014/06/05-10:40,6912,7014,-0.000578369,-0.000285063,-0.000293306
2014/06/05-10:45,6904,7012,-0.001157407,-0.000285144,-0.000872263
